ID,Attr27,Attr34,Attr46,Attr58,Attr6,Attr29,Attr56,Attr39,Attr55,Attr40,target
10787.0,0.84444,0.3613,0.59919,0.94324,0.14686,4.1426,0.056755999999999994,0.079651,-188.19,0.08767899999999999,0
10788.0,0.0,5.1016,8.2403,0.6258699999999999,0.0,3.0643,0.39056,0.077806,1011.6,6.8793,0
10789.0,2.565,1.9372,4.2685,0.79567,0.22579000000000002,4.0515,0.20432999999999998,0.20409000000000002,6365.3,4.0089999999999995,0
10790.0,12.003,3.642,1.6102,0.79561,0.0,4.101,0.22150999999999998,0.051575,3809.9,0.24435,0
10791.0,12.767999999999999,2.2879,0.61345,0.9141600000000001,0.0,4.0593,0.083484,0.083484,-0.556,0.15837,0
10792.0,-4.4256,0.64976,0.10059,1.1833,-1.1248,3.9374,-0.13965999999999998,-0.13965999999999998,-14114.0,0.010298,0
10793.0,2.1349,3.446,0.8634,0.9626600000000001,0.0,3.1402,0.07597899999999999,0.07597899999999999,247.0,0.25076,0
10794.0,659.9,6.952999999999999,3.4304,0.88569,0.0,3.7382,0.11599000000000001,0.11599000000000001,2242.7,0.6157600000000001,0
10795.0,2920.2,11.585999999999999,3.2128,0.93245,0.0,3.9757,0.067753,0.067753,6653.8,0.69728,0
10796.0,0.55233,0.38206999999999997,1.1301,0.94771,0.49051999999999996,5.5387,0.052288999999999995,0.052345,90336.0,0.14695999999999998,0
10797.0,1.4156,0.09988,0.251,0.88025,0.079946,5.4646,0.11975,0.12460999999999998,-47804.0,0.009895000000000001,0
10798.0,-87.82,2.3398,0.20745,1.2681,0.0,2.9402,-0.26831,-0.26831,-333.65,0.19788,0
10799.0,405.2331524445491,-0.10447000000000001,0.18798,0.9708700000000001,-0.076836,4.018,0.029133999999999997,-0.044613,2049.0,0.07785800000000001,1
10800.0,0.09061699999999999,0.056976,1.4354,0.98187,0.14901,4.2361,0.018131,0.0088974,5199.0,0.17157,0
10801.0,8.2666,3.0226,1.7630000000000001,0.8578600000000001,0.0,3.9072,0.15934,0.15934,2175.7,1.1418,0
10802.0,0.60126,0.19984000000000002,1.2665,0.9308200000000001,0.13973,4.9372,0.069177,0.055966999999999996,33607.0,0.055140999999999996,0
10803.0,1.8069,2.8634,0.59628,0.99005,0.0,3.9429,0.015184999999999999,0.015184999999999999,-1540.9,0.085284,0
10804.0,1.1473,3.4962,0.48663,0.99846,0.0,4.1786,0.13845,0.0024028,1766.4,0.069749,1
10805.0,16.176,4.923,1.1079,0.97096,0.0,3.6796,0.030534,0.030534,837.0,0.036374000000000004,0
10806.0,47.667,6.4094,3.0876,0.8371799999999999,0.0,3.9908,0.16366,0.16366,2772.5,0.39747,0
10807.0,5.2894,4.4309,0.6456,0.9530700000000001,0.0,4.1695,0.05706,0.05706,716.86,0.024717,0
10808.0,1.1853,0.92569,6.7909,0.8909100000000001,0.24220999999999998,4.2295,0.10909,0.1056,10946.0,5.1214,0
10809.0,-0.42203,2.214,0.43311000000000005,1.1027,0.0,4.4316,-0.020030000000000003,-0.020030000000000003,1557.8,0.10824,0
10810.0,1.6279,0.97677,0.2855,0.96709,-0.42603,3.6872,0.09044400000000001,0.09044400000000001,-2335.2,0.054785,0
10811.0,146.79,5.6245,2.5213,0.9078299999999999,0.0,3.9796,0.076021,0.076021,5880.1,1.3869,0
10812.0,3.5202,5.5463,1.0276,1.0083,0.0,4.1561,0.0087087,0.0087087,4121.9,0.36062,0
10813.0,-2.1968,3.3163,0.87287,1.0865,0.0,2.4806,-0.064814,-0.064815,-44.052,0.3287,0
10814.0,0.63778,1.1854,0.42073999999999995,1.0035,-5.1473e-05,3.6002,-0.015964,-0.015964,-476.3,0.06676499999999999,0
10815.0,4.5298,4.3209,2.4193,0.9005700000000001,0.0,4.572,0.10787000000000001,0.10787000000000001,18045.0,0.80783,0
10816.0,0.0,0.86485,0.55807,0.7028,0.0,3.8622,0.3033,0.013599000000000002,-1190.9,0.10307999999999999,0
10817.0,-2.2543,-6.8579,7.8631,1.0737,-0.17964000000000002,4.3512,-0.073729,-0.24205,16950.0,3.3993,0
10818.0,0.28531,0.069506,0.7196899999999999,0.9840899999999999,0.33645,5.941,0.015913,0.028076999999999998,48361.0,0.32005,0
10819.0,5.8833,3.391,0.36734,0.97326,0.0,3.7313,0.032373,0.032373,-1175.8,0.15659,0
10820.0,-30.868000000000002,3.8517,4.2412,1.0612,-0.21996,2.4623,-0.050285,-0.050285,102.99,2.813,0
10821.0,1.1556,0.13418,1.1767,0.8877799999999999,0.2706,6.4797,0.11222,0.10259000000000001,526140.0,0.6590600000000001,0
10822.0,1.9167,0.75325,0.69022,0.83311,1.0053,4.5176,0.16689,0.15968,6404.5,0.036175,0
10823.0,1.9774,2.7612,2.4895,0.98834,0.0,4.1222,-0.29239,-0.29239,5945.9,0.46789,0
10824.0,1.1333,4.3049,1.5018,0.99864,-0.13735,3.1126,0.019299,0.019299,282.0,0.9375,0
10825.0,0.48328000000000004,0.26748,0.57121,0.9719200000000001,0.19242,3.9012,0.028078,0.046971,1748.2,0.062178,0
10826.0,1.9535,3.2917,0.58212,0.9944799999999999,0.016982,4.8245,0.028367000000000003,0.028367000000000003,-3597.8,0.025185,0
10827.0,405.2331524445491,0.86305,0.293,0.73801,-1.1946,3.7102,0.11585999999999999,0.0065747,-525.74,0.058454,0
10828.0,8.4278,4.4572,0.662,0.91643,0.0,3.8089999999999997,0.095859,0.095859,-396.38,0.062919,0
10829.0,128.19,5.8585,1.7584,0.8608100000000001,-0.043282999999999995,2.886,0.0658,0.0658,45.766999999999996,0.62259,0
10830.0,5.1438,5.3923,1.1041,0.98174,0.0,3.8899,0.024581,0.024581,3357.9,0.159,0
10831.0,3760.1,2.9285,3.1053,0.67128,0.0,3.2964,0.32455,0.32455,1282.4,0.5120100000000001,0
10832.0,16.262999999999998,2.7538,0.2613,0.95793,0.0,4.3973,0.037941,0.037941,1196.5,0.039728,0
10833.0,-1.4042,-0.09260499999999999,2.3896,1.2958,0.26316999999999996,5.0391,-0.29581,-0.18195999999999998,33337.0,2.0903,0
10834.0,41.308,10.482000000000001,0.45208000000000004,0.97762,0.0,3.6052,0.034412,0.034412,528.6,0.17743,0
10835.0,405.2331524445491,1.7905,0.27951,1.0684,-0.58248,2.2549,-0.068378,0.015553,-122.27,0.058442999999999995,0
10836.0,-8.4456,0.11899000000000001,0.0010186,2.9845,-18.077,1.6666,0.06351511427365385,-20.545,-695.62,0.0010186,1
10837.0,-4.439,6.0451,5.9752,1.0597,0.0,3.8631,-0.062015,-0.062015,4340.8,4.1957,0
10838.0,2.5431,1.611,4.0123,0.76349,0.41447,4.6383,0.23651,0.19416,20247.0,2.3978,0
10839.0,-10.0,4.158849759446613,159.63,0.966017612377581,0.070565,3.2239999999999998,0.06351511427365385,0.0030612638109970627,38.07,21.0,0
10840.0,14.475,5.8822,1.0052,0.8971100000000001,-0.43209,3.96,0.10959,0.10959,1717.4,0.092184,0
10841.0,6.3378,3.2015,0.64139,0.9069799999999999,0.0,3.7221,0.10227,0.10227,541.77,0.022343000000000002,0
10842.0,3.5171,2.0063,0.34776,0.90371,-0.095637,2.515,0.044924,0.044924,81.37899999999999,0.10469,0
10843.0,0.16089,3.2857,0.34038,0.99518,0.0,7.5051,0.053272,0.053272,0.7514,0.070095,0
10844.0,0.55008,1.5479,0.5646899999999999,1.0136,-0.35575,4.1557,0.019193,0.019193,-847.64,0.017163,0
10845.0,5.7041,4.6812,0.33011999999999997,0.9509299999999999,0.0,3.6358,0.06449500000000001,0.06449500000000001,430.49,0.0072368,0
10846.0,405.2331524445491,6.3605,1.9589,0.84444,0.0,3.889,0.12749000000000002,0.12749000000000002,5050.0,0.42631,0
10847.0,61435.0,3.9109,2.761,0.8234600000000001,0.0,3.9507,-0.11581,-0.11581,4029.2,2.2787,0
10848.0,-215.26,1.4958,1.0856,1.0978,0.0,3.7599,-0.25729,-0.25729,973.15,0.8476299999999999,0
10849.0,-0.24341999999999997,-0.29596999999999996,0.56316,1.0172,0.10905,3.9578,-0.017233000000000002,-0.024761000000000002,-293.92,0.19138,0
10850.0,2.6246,1.305,1.0775,0.78901,0.2039,5.0908,0.21099,0.20708000000000001,45648.0,0.3897,0
10851.0,-0.1273,-0.02327,0.55071,1.073,0.10249000000000001,4.5261,-0.07295900000000001,-0.013659000000000001,-1171.9,0.044506,0
10852.0,1.1329,0.70005,1.7093,0.8915799999999999,0.38351999999999997,4.8887,0.10842,0.10101,34095.0,0.5118199999999999,0
10853.0,5.9167,6.435,1.5184,0.90523,0.0,3.7677,0.10977999999999999,0.10977999999999999,3859.8,0.20112,0
10854.0,2.0180000000000002,0.60122,39.339,0.8726299999999999,0.15266,3.3145,0.23462,0.23462,1536.9,39.339,0
10855.0,2.5408,7.7848,0.6349600000000001,0.99474,-0.4609,2.3889,0.0061056999999999995,0.006106100000000001,-79.86399999999999,0.0044086,0
10856.0,1.5116,0.6449,1.0256,0.86954,0.39158000000000004,4.3551,0.13046,0.13144,2289.3,0.22093000000000002,0
10857.0,5.7887,2.1457,1.0358,0.92166,0.0,5.0997,0.090257,0.090257,16033.0,0.017752,0
10858.0,1.9552,2.174,0.84516,0.9340200000000001,-0.54208,3.2797,0.038542,0.038542,64.686,0.26553000000000004,0
10859.0,0.94491,1.1909999999999998,3.2622,0.91235,0.34181,4.43,0.08765,0.08620900000000001,11569.0,0.7476,0
10860.0,3.0796,1.148,1.2207,0.90099,0.0,3.7857,0.040264999999999995,0.040264999999999995,671.57,0.09825,0
10861.0,1.3729,0.19335,1.0746,0.87323,0.17565,5.3352,0.12677,0.11988,54114.0,0.033991,0
10862.0,0.56911,0.13094,0.58577,0.9445100000000001,0.016831,4.8856,0.055491,0.053752999999999995,8634.5,0.092287,0
10863.0,3.1022,0.23371999999999998,1.2263,0.77325,0.32411,4.8876,0.22675,0.23988,5863.0,0.6568,0
10864.0,1.7876,0.71817,1.0499,0.845,0.20895999999999998,4.6332,0.155,0.15105,8755.5,0.2976,0
10865.0,405.2331524445491,6.3337,4.7102,0.86413,0.0,3.4635,0.12913,0.12913,2233.3,2.1449,0
10866.0,6.5203,3.1412,0.9378700000000001,0.98967,-0.032443,3.6937,0.020243,0.020243,684.42,0.094722,0
10867.0,0.5164300000000001,0.19402,1.6212,0.9458200000000001,0.025528,4.6323,0.05417999999999999,0.048845,13440.0,0.36538000000000004,0
10868.0,138.95,12.918,3.1003,0.8917700000000001,0.0,3.4739999999999998,0.11157,0.11157,2108.9,1.5659999999999998,0
10869.0,53.475,2.4839,1.1734,0.72982,0.0,4.1101,0.27295,0.27295,5006.9,0.80114,0
10870.0,0.40244,0.61935,0.7662800000000001,0.8595200000000001,-0.018227,6.345,0.22183000000000003,0.22183000000000003,0.76991,0.35845,0
10871.0,12.574000000000002,1.7502,1.7342,0.96001,0.29515,3.7915,-0.0080581,-0.0080581,4934.7,1.6811,0
10872.0,5.5262,2.3279,2.0135,0.87485,0.0,3.6819,0.14082,0.14082,959.94,0.43754,0
10873.0,-0.24078000000000002,1.2345,0.27954,1.0712,0.0,4.6874,0.001678,0.001678,-12892.0,0.007037999999999999,0
10874.0,1.3382,4.2363,0.8288200000000001,0.9949,0.0,4.0405,0.012702,0.012702,3158.3,0.062885,0
10875.0,0.48285,0.064471,1.7117,0.9526100000000001,0.06658,5.3421,0.047392000000000004,0.045997,39568.0,0.18268,0
10876.0,-1.8178,2.1929,0.22032,1.0861,-0.12264000000000001,2.8965,-0.058138,-0.058137,31.583000000000002,0.041919,1
10877.0,193.21,61.765,3.8143,0.79937,0.0,2.9645,0.2041,0.2041,300.85,1.8304,0
10878.0,0.76189,0.72118,1.6807,0.9224899999999999,0.4379,3.9761,0.077514,0.070283,3389.6,0.30484,0
10879.0,17.298,3.0369,0.8250799999999999,0.8333299999999999,0.0,3.9534,0.17755,0.17755,991.66,0.004409000000000001,0
10880.0,1.3034,1.1797,1.093,0.9944200000000001,0.0,3.6485,0.015716,0.015716,952.51,0.025358000000000002,0
10881.0,-167.25,0.054914,2.1932,1.3138,-0.034082999999999995,3.2604,-0.29481999999999997,-0.29481999999999997,76.172,1.8284,0
10882.0,-1908.6,7.8908,0.4928,1.0239,0.0,3.5439,-0.021784,-0.021784,-1187.3,0.15972999999999998,0
10883.0,-0.46502,-0.047738,0.50007,1.047,-0.248,4.5859,-0.047021,-0.048688999999999996,-3834.4,0.014853,0
10884.0,1.1461,0.87098,2.8854,0.8854799999999999,1.0129,4.8,0.11452000000000001,0.10149,43963.0,1.7723,0
10885.0,0.37232,0.14995,1.0179,0.95942,0.089274,4.3491,0.040585,0.035720999999999996,4680.4,0.031675999999999996,0
10886.0,405.2331524445491,1.3313,1.9985,1.1148,0.0,3.4152,-0.09454800000000001,0.010891,982.67,1.7672,0
10887.0,1.0511,0.6411399999999999,0.85185,0.79985,0.011247,6.3674,0.22744,0.22744,0.8521799999999999,0.5189600000000001,0
10888.0,0.67138,0.16289,1.0582,0.94331,0.20495,4.3928,0.05669400000000001,0.063332,1813.9,0.4825,0
10889.0,2.2396,3.1229,0.87723,0.97969,0.0,3.9139999999999997,0.028834,0.028834,992.91,0.038244,0
10890.0,8.3599,15.845,6.4458,0.94442,0.0,3.0813,0.057964999999999996,0.057964999999999996,462.24,3.1841,0
10891.0,1.6576,0.21996999999999997,0.84567,0.8512,0.28305,4.2378,0.1488,0.14109000000000002,4899.4,0.0096095,0
10892.0,0.32174,0.18214,0.80998,0.9512,0.068799,4.7423,0.048804,0.030604000000000003,19854.0,0.24149,0
10893.0,1.7302,0.39758000000000004,0.57945,0.85419,0.0,3.0152,0.34391,0.34391,-289.63,0.062735,0
10894.0,0.31125,0.055879,0.8414299999999999,1.0528,0.05500599999999999,4.1069,-0.052822,0.032769,2338.1,0.056233000000000005,0
10895.0,0.0,1.3701,0.38553000000000004,0.7682899999999999,0.0,4.1229,0.43258,0.00065904,3901.7,0.26444,0
10896.0,1.4143,2.0917,0.53773,0.9713,0.0,4.1094,0.10758,0.10758,1965.2,0.17195,0
10897.0,2.4219999999999997,0.35202,0.59928,0.79337,0.23526,5.7468,0.20663,0.19216,88836.0,0.022118000000000002,0
10898.0,4.0088,0.60551,0.47668,0.96372,0.0,3.7029,0.02279,0.02279,-208.6,0.092402,0
10899.0,0.0,1.0464,0.50459,0.8862,-0.38499,4.7837,0.12583,0.007143300000000001,12993.0,0.087824,0
10900.0,1.0928,3.9986,0.44133,0.9972700000000001,0.0,4.1989,0.033002,0.033002,4159.1,0.16612000000000002,0
10901.0,0.21861999999999998,0.19466,1.1321,0.9912200000000001,0.070766,4.2876,0.008779,0.02167,7007.4,0.47816000000000003,0
10902.0,19.499000000000002,1.4684,1.0559,0.9495,-0.008933499999999999,4.6585,0.056086000000000004,0.056086000000000004,1214.8,0.013933000000000001,0
10903.0,-3.0622,12.617,12.222000000000001,1.2133,0.00026655,3.3232,-0.17568,-0.17568,1547.2,9.3259,0
10904.0,-0.12522,0.8096399999999999,0.6426,1.0596,0.0,3.8503,-0.058296,-0.058296,-618.38,0.036899,0
10905.0,405.2331524445491,0.032044,0.63448,0.9978600000000001,0.025901,4.9079,0.0021387,0.029906,-15154.0,0.0017939,1
10906.0,0.20151,0.10543,1.2307,0.9798,-0.098223,4.3479,0.020197,0.019744,4183.2,0.048683,0
10907.0,21264.0,13.886,6.6778,0.88749,0.0,3.5986,0.11133,0.11133,1889.3,1.5727,0
10908.0,26.249000000000002,4.0781,1.5876,0.88859,0.005436,4.1519,0.11299000000000001,0.11299000000000001,6037.1,0.39905,0
10909.0,63.228,4.2369,6.4475,0.72897,0.0,5.0178,0.25616,0.25616,76660.0,4.5702,0
10910.0,1.1361,0.76615,1.3334,0.8991,0.89705,5.0979,0.1009,0.10215,37107.0,0.20853000000000002,0
10911.0,16.715999999999998,2.0531,0.91328,0.90122,0.0,4.1917,0.0978,0.0978,2565.3,0.019619,0
10912.0,-4.5056,-0.9376200000000001,0.58845,1.6032,-0.091141,4.7622,-0.60321,-0.72235,-2330.9,0.006819800000000001,0
10913.0,336.89,16.25,7.4345,0.82778,0.0,3.0075,0.20206,0.20206,605.77,1.5494,0
10914.0,2.2419,3.1219,7.8834,0.82175,0.83252,4.1304,0.17825,0.18423,8228.9,4.4203,0
10915.0,2.6822,8.4354,3.1894,0.9924799999999999,0.0,3.0051,0.010623,0.010623,683.93,1.5033,0
10916.0,0.23255,0.084906,0.9132100000000001,0.9884200000000001,-0.09206900000000001,4.66,0.011584,0.022985,11280.0,0.15277000000000002,0
10917.0,156.31,5.6332,5.2193,0.81976,0.0,3.8511,0.12936,0.12936,2821.4,3.2575,0
10918.0,1.9389,2.7937,0.46952,0.9673799999999999,0.042717000000000005,4.1198,0.041192,0.041192,1330.5,0.049401,0
10919.0,3.417,3.5424,1.0401,0.95488,0.0,3.0712,0.058253,0.058253,69.383,0.098058,0
10920.0,-15.571,1.0546,0.025822,1.2997,-0.20813,3.4939,-0.31004,-0.30996,-1123.6,0.025822,1
10921.0,-1.9426,0.5875,27.971999999999998,0.57786,0.34147,3.7072,-0.77949,-0.77949,1733.9,11.167,0
10922.0,181.41,8.8467,2.8546,0.68786,0.0,3.3857,0.31744,0.10708,1153.2,2.0472,0
10923.0,54.326,8.1491,1.1566,0.9215399999999999,0.0,3.5423,0.081087,0.081087,1190.3,0.031183999999999996,0
10924.0,0.33521,0.28001,3.1835,0.9677399999999999,0.2037,5.2661,0.032257999999999995,0.032438999999999996,87571.0,1.6754,0
10925.0,197.28,0.49638999999999994,0.008453299999999999,0.04824,0.66152,5.1367,0.95176,0.95168,-45042.0,0.00074847,0
10926.0,0.14815,0.049569999999999996,0.69076,0.9868399999999999,0.019116,4.9369,0.013159,0.01462,3906.0,0.011173,0
10927.0,2.5984,2.1390000000000002,0.30448000000000003,0.91579,-0.53787,3.9262,0.091103,0.091103,-3876.0,0.010756,1
10928.0,0.47901000000000005,0.12913,0.46325,0.97283,0.077691,4.4354,0.027166000000000003,0.046599,-5393.9,0.024191999999999998,0
10929.0,8.8681,14.390999999999998,2.8815,0.9392799999999999,0.62988,3.6687,0.067284,0.067285,1707.9,0.57003,0
10930.0,3.7117,2.4696,0.41758999999999996,0.9628,0.050216000000000004,3.1996,0.063711,0.063712,-19.453,0.060216,0
10931.0,405.2331524445491,17.761,4.6203,1.0773,-0.033286,3.5137,-0.055976,0.008396500000000001,1932.3,0.6572399999999999,0
10932.0,0.0,0.26172,0.20214000000000001,0.45425,-0.49551000000000006,3.9231,0.5673,0.055143,-2753.8,0.036475,0
10933.0,-20.463,1.5526,0.47017,1.4859,-0.25395999999999996,3.2312,-0.75285,-0.75285,-1092.3,0.008705,0
10934.0,39772.0,14.634,2.3485,0.96334,0.0,2.8782,0.036663,0.036663,385.19,0.3612,0
10935.0,-2.1906,6.3513,1.5742,1.0277,0.0,2.2061,-0.021703999999999998,-0.021706,72.172,0.60107,0
10936.0,3.5384,1.5825,0.70433,0.95519,0.0,4.9645,0.065809,0.065809,-4002.9,0.011212,0
10937.0,-0.61879,-0.16763,0.9818399999999999,1.0636,0.21869,6.1737,-0.06361900000000001,-0.065816,196820.0,0.2833,0
10938.0,0.50732,0.076167,0.18550999999999998,0.9534,-0.050005,4.8709,0.046602,0.048368,-5922.3,0.0027905,0
10939.0,3.5629,3.7145,0.41155,0.9770399999999999,-0.38993,4.6374,0.040174,0.040174,546.65,0.067991,0
10940.0,405.2331524445491,3.2323,0.49918999999999997,0.78787,0.0,3.0495,0.21213,0.00069598,434.05,0.082841,0
10941.0,0.0,5.5467,2.5777,0.5961,0.0,3.0729,0.44166000000000005,0.041851,619.81,1.5513,0
10942.0,0.33348,0.1696,1.0118,0.97019,0.11788,4.9024,0.029814,0.032354,7849.4,0.29443,0
10943.0,0.61993,0.27349,0.73998,0.9744700000000001,0.11878,4.297,0.025533,0.060411,3187.6,0.056480999999999996,0
10944.0,-5.5829,0.49426000000000003,0.059588,1.5712,-0.34973000000000004,2.8864,-0.5967399999999999,-0.5967399999999999,-768.52,0.0088042,0
10945.0,1.2404,6.6573,1.12,0.96678,0.0,3.7243,0.042289999999999994,0.042289999999999994,2148.5,0.16881,0
10946.0,2.5212,0.4863,0.95001,0.83844,0.41344,4.5502,0.16155999999999998,0.21139000000000002,14204.0,0.26627,0
10947.0,1.0883,1.0361,0.61625,0.9431700000000001,0.0,4.3226,0.030310000000000004,0.030338,-1031.0,0.19962,1
10948.0,4.1815,2.8616,0.5300199999999999,0.88076,0.0,4.6873,0.13462000000000002,0.032276,6943.1,0.035101,0
10949.0,14.122,2.0540000000000003,1.2645,0.9158299999999999,0.0,3.8456,0.07940900000000001,0.07940900000000001,2572.8,0.14611,0
10950.0,-41.717,4.9979,2.6985,0.8750100000000001,0.0,3.2788,-0.15149,-0.42123999999999995,800.74,2.5682,1
10951.0,0.0,2.5167,1.2949,0.5324399999999999,0.0,3.7788,0.47823999999999994,0.005449,3316.8,0.2927,0
10952.0,0.65466,0.22163000000000002,0.44256,0.94926,0.09114900000000001,4.3028,0.050743,0.062144000000000005,-1864.0,0.011748999999999999,0
10953.0,3.1473,6.5265,1.1389,0.9988299999999999,-0.1006,2.9724,0.0037639,0.0037641999999999997,240.9,0.19413,0
10954.0,8.496,2.2789,0.8548899999999999,0.95944,0.0,3.5117,0.04396,0.04396,221.46,0.43007,0
10955.0,-3040.9,4.0328,0.93048,1.1584,0.0,3.0067,-0.8961,-0.8961,211.82,0.53173,0
10956.0,-12.491,0.53438,0.2882,2.5097,-0.54635,3.5345,-1.3969,-1.3969,-2778.6,0.09510199999999999,0
10957.0,0.0,2.5193,2.3066,0.3039,0.0,3.7041,0.7249399999999999,0.0046222,3356.0,1.1253,0
10958.0,6.0626,2.8318,0.9479,0.90717,0.0,4.5728,0.090379,0.090363,14971.0,0.097944,1
10959.0,0.0,1.766,0.94157,0.94686,0.0,4.1127,0.053678,0.019859,806.26,0.22227,0
10960.0,27.99,4.7075,2.8271,0.85795,0.15933,3.8559,0.14801,0.14801,3395.8,1.2078,0
10961.0,28.455,7.4509,6.152,0.88461,0.0,4.4045,0.089661,0.089661,13913.0,4.7267,0
10962.0,1.479,12.182,0.88974,0.98395,0.0,3.4104,0.022691,0.022691,592.38,0.27116999999999997,0
10963.0,1.3668,1.6132,0.59054,0.8939600000000001,0.79061,4.0195,0.10604000000000001,0.12219000000000001,415.39,0.26026,0
10964.0,18435.0,7.2293,8.1646,0.6340899999999999,0.0,3.7422,0.36593000000000003,0.36593000000000003,2198.3,2.9959,0
10965.0,0.13318,1.2848,0.44918,1.1018,-0.046943,5.2169,0.0082683,0.0082683,-20619.0,0.252,0
10966.0,1.2776,3.7623,0.58759,0.9856799999999999,0.024121,3.5024,0.012823,0.012823,830.8,0.024715,0
10967.0,0.0,3.3313,1.7624,0.75244,0.28194,3.0639999999999996,0.26752,0.084357,416.13,0.047214,0
10968.0,1.3667,3.4339999999999997,1.0838,0.9837899999999999,0.0,3.6153,0.071758,0.071758,534.95,0.02299,0
10969.0,-24.730999999999998,1.5256,0.27314,1.44,-0.38206,2.367,-0.42421000000000003,-0.42421000000000003,-309.35,0.028895,0
10970.0,1.6131,0.5655600000000001,0.4215,0.8671200000000001,-0.0071695,3.9343,0.13288,0.13987,-2670.0,0.045936000000000005,0
10971.0,0.0,0.53633,0.406,0.96952,0.0,3.8395,0.09341,0.0023805999999999996,-597.73,0.090088,0
10972.0,1.6230000000000002,1.0852,3.295,0.86115,0.34248,4.146,0.13885,0.13977,8113.9,1.7502,0
10973.0,7.8837,3.0180000000000002,0.9614299999999999,0.9842799999999999,0.0,3.9166,0.028406,0.028406,1607.2,0.046391,0
10974.0,99.458,6.7601,1.8257,0.9365700000000001,0.0,3.1891,0.06411599999999999,0.06411599999999999,721.7,0.34601,0
10975.0,18.791,2.8831,0.6946100000000001,0.97514,0.0,3.7789,0.025047,0.025047,600.81,0.1699,0
10976.0,1.5609,0.66598,2.8369999999999997,0.86735,0.55986,4.8418,0.13265,0.13539,27779.0,1.8218,0
10977.0,-4.9085,-5.6125,2.7042,0.90328,-1.1991,3.8905,0.096722,-0.44338,3454.4,1.0264,0
10978.0,-1.954,7.6415,2.2265,0.99889,0.0,3.9226,0.0028829,0.0028829,3532.0,0.5101,0
10979.0,-80.449,5.2554,0.28181999999999996,1.1165,-0.018271000000000003,3.4532,-0.11132,-0.11127999999999999,-2986.0,0.034944,1
10980.0,1.0726,0.96004,1.1722,0.82632,0.0,5.3544,0.20519,0.20519,1.4405,0.18925999999999998,0
10981.0,0.32192,0.11615,0.80585,0.98119,-0.032331,4.7678,0.018812,0.031586,6401.4,0.062,0
10982.0,1.0362,2.78,0.7428600000000001,0.9975700000000001,0.0,4.1873,0.022126,0.022126,168.71,0.096364,0
10983.0,1.2432,0.29433000000000004,0.63121,0.8962899999999999,0.32197,4.7171,0.10371,0.11143,6433.6,0.015575,0
10984.0,1.3924,4.5268,0.9338,0.9568700000000001,-0.052801,3.4612,0.047932,0.047902,836.0,0.63185,1
10985.0,1.5401,2.3901,0.44651,0.99013,0.0013069000000000002,3.7191,-0.031784,-0.031784,-1019.8,0.029200999999999998,0
10986.0,1.0702,0.7222,0.46695,0.92024,0.0,3.7102,0.092325,0.09247799999999999,-33.0,0.10711,1
10987.0,0.46481999999999996,0.14288,0.66588,0.9538700000000001,0.1577,5.016,0.046127,0.044338,8642.1,0.08658099999999999,0
10988.0,0.0,2.5463,0.46238,0.9713299999999999,0.0,3.827,0.045791000000000005,0.0010367,-185.88,0.0057182,0
10989.0,1.2547,0.54459,0.7972100000000001,0.8915799999999999,0.5126,4.3956,0.10842,0.11185999999999999,7712.1,0.43951999999999997,0
10990.0,1.1457,1.7634,0.39389,0.91406,0.0,4.5633,0.11663,0.024562999999999998,6701.1,0.12855999999999998,0
10991.0,3.569,2.7429,0.4356,0.9708200000000001,0.0,3.7378,0.0063159999999999996,0.0063159999999999996,2358.8,0.06855599999999999,0
10992.0,0.58996,0.33193,0.70067,0.99905,0.11024,4.3438,0.0009449999999999999,0.05894,3697.6,0.1526,0
10993.0,-1.8264,-1.9206,16.317,1.2323,0.020949000000000002,5.0811,-0.2323,-0.22507,76779.0,14.599,0
10994.0,0.31672,0.077324,0.43106000000000005,0.96921,0.059664,4.0897,0.030789999999999998,0.030697000000000002,4377.2,0.03063,0
10995.0,0.54977,0.46571,3.1362,0.94055,0.17178,4.2161,0.05945399999999999,0.051708000000000004,7370.1,2.1069999999999998,0
10996.0,8.9634,6.5026,1.2294,0.9806,0.040022,2.8284,0.021544,0.021544,125.49,0.71675,0
10997.0,0.0,1.0854,0.87055,0.64699,0.0,3.5547,0.36903,0.0077480000000000005,927.45,0.31873,0
10998.0,1.5197,2.4466,0.68393,0.9898,0.0,4.0149,0.022387,0.022387,1169.6,0.057933000000000005,0
10999.0,30.013,4.968999999999999,2.198,0.92365,0.0,4.0531,0.098105,0.098105,6986.9,1.0207,0
11000.0,0.45302,0.17381,0.73788,0.9496399999999999,0.07599500000000001,4.8175,0.05036,0.043021,13361.0,0.019566,0
11001.0,0.044831,0.046869,1.1347,0.99913,0.12957,3.8389,0.000868,0.004479,1813.7,0.26979000000000003,0
11002.0,2.5438,0.46123000000000003,0.70932,0.80313,0.33862,4.7429,0.19687000000000002,0.2043,-1720.7,0.0026609999999999997,0
11003.0,0.056185,0.005278,0.61212,0.99467,-0.11944,4.7752,0.0053289999999999995,0.005589,5130.3,0.074326,0
11004.0,3.8709,4.5309,22.206999999999997,0.71297,0.44508000000000003,5.2443,0.28703,0.27598,138180.0,20.863000000000003,0
11005.0,0.0,4.1148,0.8536600000000001,0.70726,0.0,3.7314,0.2956,0.000793,262.02,0.20685,0
11006.0,-6.1622,0.9843299999999999,2.4936,1.1726,0.0,2.6859,-0.1485,-0.1485,229.33,1.1837,0
