Attr46,Attr27,Attr24,Attr58,Attr34,Attr56,Attr35,Attr39,Attr40,Attr61,target
7.3846,177.12,1.942,0.76199,17.674,0.23387,0.68499,0.23387,3.7461,6.3402,0
2.1071,32.899,0.2310112383015711,0.93481,5.9184,0.069399,0.095126,0.069399,0.9292100000000001,5.4229,0
0.38101,-0.080843,0.042157,1.0086,0.6119622863935555,-0.008594,-0.012931999999999999,-0.0081538,0.037237,12.392000000000001,0
13.125,-3.5922,0.0090152,1.1817,0.97091,-0.26489,-0.091735,-0.26489,7.7263,5.7598,0
2.9629,0.27069,0.043887,0.81655,7.0629,0.21909,0.006551,0.009027,0.36499000000000004,3.7151,0
0.96988,0.08291,0.06082100000000001,0.9935700000000001,0.066861,0.0064346,0.042026999999999995,0.0082377,0.015746,9.7495,0
8.9041,0.0,0.26298,0.28734,4.6536,0.75024,0.002869,0.00479,2.1741,2.7685,0
0.76308,4.6302,0.2722,0.9371700000000001,4.5102,0.057191,0.17695,0.057191,0.09869299999999999,9.4356,0
3.2379,1.02,0.29202,0.90179,1.5819999999999999,0.098205,0.24245999999999998,0.091986,0.9750700000000001,7.6004,0
1.0326,23.075,0.39081,0.88233,3.4319,0.10365,0.15502,0.10365,0.06891,4.9593,0
10.913,350.42,0.11285999999999999,0.8425799999999999,2.5344,0.10678,0.046327,0.10678,7.9206,3.1437,0
0.58418,1.5579,0.48513999999999996,0.8668899999999999,1.0996,0.13310999999999998,0.31949,0.13505,0.10687,17.058,0
0.74456,0.0,0.054326,0.090283,0.20209000000000002,0.93104,0.010229,0.0056229999999999995,0.014431999999999999,4.8143,0
0.25523,-2.345,-0.43572,1.1658,1.1884095615809414,-0.16577,-0.17818,-0.27337,0.11307,5.1439,0
0.769,2.5326,0.051149,0.8615200000000001,1.8114,0.14826,0.1613,0.14826,0.10633,5.4848,0
2.1017,-28.198,-0.068369,1.181,8.8921,-0.026483,-0.081415,-0.026485,0.5766,5.6802,0
1.1008,45.26,0.47986,0.9349,3.4836,0.066821,0.1214,0.066821,0.21197,4.5426,0
0.85125,5.8436,0.086405,0.9711299999999999,2.0231,0.028717000000000003,0.04521,0.028717000000000003,0.030081,6.3002,0
0.32475,6.1473,0.12368,0.9596399999999999,2.2329,0.039541,0.079872,0.039541,0.041986,15.517999999999999,0
0.39693,-1.0784,-0.19795,1.121,1.6381814451049719,-0.12099000000000001,-0.15473,-0.12089000000000001,0.020102000000000002,5.2951,0
0.73258,14.635983248637714,0.30565,0.90384,0.53661,0.096164,0.31823,0.094577,0.0615,9.7993,1
0.51373,1.2641,0.1779,0.9898100000000001,1.6386,0.028691,0.038407,0.028691,0.054766999999999996,4.8515,0
0.7643399999999999,0.0,-0.019555,0.77075,0.44151,0.27997,0.19489,0.37913,0.1374,1.4824,0
1.1596,-82.51899999999999,0.13321,1.0206,3.1179,-0.010459,-0.009424,-0.010459,0.06513200000000001,2.9476,0
3.5549,0.88441,0.5979800000000001,0.9920399999999999,7.2588,0.004638000000000001,0.010516,0.004638000000000001,1.7096,5.5239,0
0.52204,0.0,0.16380999999999998,0.69767,1.0174,0.31118,0.012134,0.012255,0.13005,4.0613,0
0.61597,0.91665,0.3504,0.96549,3.6228,0.027451999999999997,0.078152,0.027451999999999997,0.10217000000000001,10.211,0
0.57476,-3.0319,-0.35963,1.4304,1.4063989826126442,-0.43037,-0.30996999999999997,-0.43368,0.007393600000000001,1.9596,0
2.9937,0.35102,0.37558,0.9656299999999999,0.064151,0.034366,0.016821,0.033895,0.077678,0.64903,0
4.9794,0.42115,0.27401,0.94795,0.26865,0.052051,0.032813,0.039923,3.3717,4.1855,0
1.6122,1.035,0.41344,0.9154,0.69338,0.084601,0.22121999999999997,0.094747,0.18750999999999998,5.306,0
1.0152,2.6101,0.18858,0.97795,2.4488,0.033104,0.061113,0.033104,0.28986,4.4115,0
0.18293,-2.65,-0.21474431697554017,1.2045,1.3806,-0.14153,-0.1353,-0.14153,0.038844,10.162,0
1.7333,1.3602,0.049828,1.0290000000000001,6.445,-0.0043257,-0.0093252,-0.0043257,1.1479,10.944,0
1.8197,15.682,0.44498000000000004,0.9421299999999999,8.5112,0.060894000000000004,0.28669,0.060894000000000004,0.52053,6.9761,0
4.2319,-0.021249,0.52371,1.0041,18.296686057321054,-0.004149100000000001,-0.0020608000000000002,-0.0021337,3.5547,16.88,0
3.0971,0.2882,0.46298999999999996,0.94757,0.76318,0.052427999999999995,0.07988300000000001,0.027308999999999996,0.42825,10.470999999999998,0
1.1522,0.63574,0.19508,0.8998200000000001,0.038125,0.10017999999999999,0.022375,0.057205,0.75845,5.7079,0
0.44564,1.6686,0.094081,0.98869,3.7575,0.020891,0.029965,0.020891,0.033719,10.668,0
0.32950999999999997,0.0,0.059932000000000006,0.46368000000000004,0.7512,0.5433,0.018133,0.023881,0.039481,9.4696,0
1.3576,0.92214,0.66161,0.91061,0.92816,0.089385,0.19385,0.083972,0.47785,12.565,0
2.1038,0.53497,0.30333000000000004,0.9687899999999999,0.46824,0.031212,0.071374,0.051827,0.55272,5.8248,0
2.7079,0.88266,0.29671,0.9295700000000001,0.46087,0.07043200000000001,0.08164,0.082049,1.8013,6.1955,0
0.67587,1.6118,0.74361,1.0254,2.3606,0.0078846,0.013153999999999999,0.0078846,0.007459100000000001,9.183,1
1.0259,0.084958,-0.036045,0.99154,0.11394000000000001,0.0084562,0.026789,0.008424,0.025700999999999998,13.523,0
0.33425,0.0,0.025087,0.0032061,0.0,1.0,0.006563200000000001,0.0029901999999999997,0.06955700000000001,19.625999999999998,0
0.79556,10.523,0.30611,0.99141,7.9115,0.009165999999999999,0.042511,0.009165999999999999,0.22571999999999998,16.789,0
0.22763000000000003,5.8986,-0.046385,0.98787,2.7935,0.011149,0.018175,0.01115,0.019124000000000002,14.334000000000001,0
2.369,40.111999999999995,1.8293,0.67915,4.0419,0.32944,0.64656,0.32944,1.4326,6.4375,0
6.0254,-393.62,0.024771,0.99439,2.6326,-0.14013,-0.061624,-0.14013,5.2468,4.7219,0
0.70924,14.488,0.20868,0.9376399999999999,2.597,0.058740999999999995,0.10652,0.058740999999999995,0.005469,5.1818,0
1.2508,0.4474,0.30466,0.9569700000000001,0.51846,0.043033999999999996,0.086447,0.042815,0.32738,13.114,0
1.5096,-0.1467,0.017429,0.99345,1.7232,7.0437e-05,2.9100999999999998e-05,7.0437e-05,0.36846999999999996,2.2001,0
0.9123700000000001,-0.061538999999999996,-0.14455,1.0505,3.0029,-0.048686,0.12925,0.068274,0.3801,6.5786,0
0.55343,4.4285,0.18095999999999998,0.93148,2.1869,0.082771,0.079718,0.082771,0.049951999999999996,6.5505,0
5.1794,0.0,0.7439399999999999,0.4383,5.6526,0.57128,0.0020896,0.0022076,3.4084,7.4583,0
1.2075,0.5998399999999999,0.09071,0.9442200000000001,0.12065,0.055782000000000005,0.057785,0.056638,0.057749,4.9651,0
0.37326,1.1821,0.007956,1.0029,11.009,0.001232,0.005782,0.001232,0.16999,57.397,0
3.3437,131.02,0.46135,0.93606,9.198,0.052458000000000005,0.044319,0.052458000000000005,2.3121,9.74,0
1.1817,4.1655,0.33431,0.9673,9.0854,0.041358,0.16755,0.041358,0.42371000000000003,21.83,0
0.72787,5.858,0.26147,0.9313799999999999,2.3504,0.084487,0.13319,0.084487,0.053285,3.9399,0
1.1515,0.1894,0.017252,0.9942200000000001,0.070643,0.005782,0.021265,0.01883,0.16641,12.342,0
1.6253,0.16856,0.20936999999999997,0.99482,0.16615,0.005178,0.026032999999999997,0.016768,0.3962,8.0617,0
0.21711999999999998,0.24566,-0.40003,0.97972,0.038792,0.020281,0.057665,0.024068,0.009396,7.7891,0
1.3880000000000001,9.6,0.36527,0.93676,11.520999999999999,0.070588,0.17939000000000002,0.070588,0.070313,9.4071,0
0.97439,0.84188,0.09728099999999999,0.92794,0.15095999999999998,0.072063,0.10049,0.07812100000000001,0.094803,4.0288,0
1.137,4.1939,0.1940022769252027,0.9605299999999999,4.0648,0.047172000000000006,0.075258,0.047172000000000006,0.43094,8.8994,0
0.24731999999999998,6.2722,0.14719000000000002,0.9633200000000001,5.8953,0.043641,0.17511,0.043641,0.21454,238.45,0
0.70304,-0.35102,0.17522000000000001,0.99966,3.4787,-0.013471,-0.036847000000000005,-0.013471,0.16630999999999999,6.3951,0
0.6761699999999999,0.17624,0.13401,0.98126,0.063003,0.018744999999999998,0.030909,0.017293,0.088796,6.7989,0
2.7593,0.0,1.0079,0.28688,0.72505,0.71828,0.0068768,0.00555,0.8519399999999999,3.3717,0
0.7821199999999999,1.4169,0.56043,0.86716,0.26875,0.13284,0.16983,0.12287000000000001,0.024413999999999998,3.2938,0
21.323,0.0,0.1029,0.63085,11.421,0.42152,0.0013568,0.0020861,17.403,5.89,0
1.9464,0.9840200000000001,0.30165,0.9099200000000001,0.6441899999999999,0.09008300000000001,0.1646,0.089538,0.36045,4.5364,0
0.54113,0.28926999999999997,0.11309000000000001,0.96941,0.07274299999999999,0.030591000000000004,0.040260000000000004,0.028042,0.046023,8.3376,0
1.2409,26623.0,0.31695999999999996,0.92829,2.952,0.073255,0.18954000000000001,0.073255,0.13735999999999998,3.032,0
0.48018999999999995,0.0,0.47841000000000006,0.65028,3.9557,0.35579,0.040732,0.030033999999999998,0.10334000000000002,17.539,0
5.062,0.14382,-0.057361,1.0638,0.61043,-0.046525,-0.021838999999999997,-0.046525,0.9223399999999999,6.1291,0
0.6933600000000001,-0.8639100000000001,0.09576,1.0335,1.5604,-0.0079634,-0.010466,-0.0079634,0.1428,3.0124,0
0.09629,1.0742,0.017824,1.0161,5.3368,-0.011340000000000001,-0.040923,-0.011340000000000001,0.028538,86.215,0
0.45788,0.51068,0.16227,0.9525600000000001,0.16135,0.047441000000000004,0.061195000000000006,0.048645999999999995,0.15109,10.812000000000001,0
0.966,-10973.0,-0.000558,1.0021,0.38781,-0.083757,-0.020327,-0.083757,0.72873,2.3241,0
0.48506000000000005,0.0,0.13138,0.91153,2.6910000000000003,0.10338,0.0057688999999999995,0.0041856,0.018976,7.5185,0
0.6884100000000001,-0.53086,-0.095016,1.0347,2.1433,-0.012024,-0.018445,-0.012024,0.016319999999999998,3.2593,0
1.1002,5.8304,0.17252,0.91032,3.3629,0.090489,0.20745999999999998,0.090412,0.042102,7.1443,1
2.7549,7970.4,0.91896,0.7188100000000001,13.985,0.27481,0.245,0.27481,0.92033,10.512,0
1.8458,-0.37754,0.20210999999999998,1.0287,7.4624,-0.015075999999999999,-0.059559,-0.015075999999999999,0.54274,5.749,0
0.34531999999999996,2.1074,0.074127,0.98672,1.4356,-0.02295,-0.020483,-0.02295,0.031767000000000004,9.3746,0
1.1043,0.0,0.17423,0.53204,0.50085,0.49213,0.0025131,0.0035023000000000003,0.52365,1.6983,0
0.65594,0.76703,0.23585,0.9312600000000001,0.19899,0.068742,0.063962,0.07143,0.4706,16.125999999999998,0
0.6685,17.035999999999998,0.46512,0.93024,8.7779,0.073598,0.14892,0.073598,0.11339,17.079,0
1.8317,33.687,0.593007329078711,0.69707,13.339,0.31051999999999996,0.9660200000000001,0.31051999999999996,0.69019,16.948,0
4.7724,-55.607,-0.13237000000000002,1.1043,15.032,-0.15897999999999998,-0.28620999999999996,-0.15899000000000002,1.4153,4.1097,0
0.41831,-6.1421,-0.30349,1.1011,2.5943,-0.13345,-0.12305999999999999,-0.13345,0.14300000000000002,13.436,0
0.95404,0.55985,0.20888,0.94701,0.15192999999999998,0.052990999999999996,0.10275,0.053017999999999996,0.022534000000000002,4.2111,0
1.4165,1.3276,-0.019964,0.99271,2.7377,0.022982,0.024995,0.022982,0.025596999999999998,2.8724,0
1.7686,1.0082,1.693,0.9135,0.6260100000000001,0.086499,0.23471,0.092098,1.0379,17.903,0
1.2581,1.3199,0.25501999999999997,0.8740700000000001,0.34033,0.12593,0.19418,0.11537,0.13172999999999999,6.1589,0
0.9844700000000001,2.4461,0.064775,0.97378,1.729,0.018126,0.013712,0.018126,0.2469,7.2375,0
0.9637100000000001,0.27094,-0.025847000000000002,1.0029,0.06488300000000001,-0.0028538,0.040317,0.027170999999999997,0.1531,3.3337,0
0.69603,1.6105,0.14565999999999998,0.86385,0.19829000000000002,0.13615,0.11688,0.13912,0.025605000000000003,4.9034,0
0.88251,1.0316,-0.12887,0.07585700000000001,0.10368,1.0,0.0,0.0,0.16337000000000002,5.5817,0
2.9819999999999998,0.0,0.025301,0.96951,7.5381,0.035972000000000004,0.002593,0.0008439999999999999,1.0412,4.9186,0
4.48,-4.382749792598588,-0.16096,1.0296,27.324,-0.029111,-0.08038300000000001,-0.029111,0.20495,6.2074,0
1.2385,2.7083,0.13994,0.76659,1.2858,0.27734000000000003,0.067048,0.078014,0.9088700000000001,9.7129,0
0.26991,0.68038,0.061484000000000004,0.97059,0.10832,0.029414,0.050187999999999997,0.066036,0.005688,7.0615,0
1.8111,0.46858,-0.03439,1.0365,2.0518,0.035891,0.08141699999999999,0.035891,0.60814,7.9018,0
3.0171,-1.3855,0.029602,1.1393,3.7114456890212257,-0.13925,-0.19116,-0.15784,1.2796,6.4925,0
1.3585,1005.5,0.57348,0.67228,3.1047,0.29428000000000004,0.18225999999999998,0.14003,1.1457,3.1012,1
6.1265,13.719000000000001,0.27810999999999997,0.91471,20.244,0.090147,0.089023,0.090147,2.9171,6.9325,0
1.7717,0.0,0.2761,0.08681900000000001,0.9363799999999999,0.91453,0.004706,0.000842,0.7871100000000001,33.801,0
0.76467,83.755,1.4414,0.78072,7.994,0.091498,0.28271999999999997,0.091498,0.25392,17.336,0
0.45821999999999996,5.2194,0.39805999999999997,0.91975,1.8130000000000002,0.099634,0.058569,0.099634,0.25373,11.386,0
0.12178,0.34234000000000003,0.017356,1.026,2.7578,0.045893,0.088156,0.045893,0.10350999999999999,158.22,0
0.08064600000000001,2.0384,0.43975,0.8238700000000001,0.24156,0.17613,0.16877999999999999,0.16794,0.028858999999999996,28.271,0
2.8456,0.26765,-0.038882,1.3036,0.25961999999999996,-0.30364,0.012407,0.034892,0.95205,3.9295,0
1.3466,1.0835,0.43318999999999996,0.89948,0.47488,0.10052,0.13702999999999999,0.097463,0.30931,5.6754,0
0.7924100000000001,3.2897,0.33666999999999997,0.8690200000000001,1.5102,0.18466,0.18684,0.18466,0.09604700000000001,5.2504,0
0.58548,0.55812,0.24402,0.94234,0.09274099999999999,0.057663,0.031442000000000005,0.05259400000000001,0.091645,4.8105,0
4.0277,76651.50383669132,0.31633,0.81601,3.4542,0.19799,0.010196,0.008388,3.3717,10.725999999999999,0
0.20622,0.0,0.018238,0.90866,0.72718,0.09501699999999999,0.0054923,0.013347999999999999,0.060847000000000005,10.898,0
1.7777,14.309000000000001,0.13176,0.9682700000000001,6.2437,0.034042,0.10973,0.034042,0.5724899999999999,6.5945,0
17.894000000000002,0.0,0.047225,0.00010139,0.0,1.0,0.70285,0.63656,8.8445,2.3682,0
0.45823,0.26509,0.22625,0.97456,0.12663,0.025436,0.097035,0.025835000000000004,0.051454,12.962,0
0.014969,-2.815770877981623,-0.7981,1.2753,6.398927245833105,-0.27529000000000003,-0.67303,-0.36323,0.009458,190.83,1
1.6371,0.14706,-0.3093,1.1021,0.040979,-0.10209,0.0029406999999999997,0.016207,0.013168000000000001,1.557,0
2.6064,-0.057198,0.016765000000000002,1.0053,9.279563836112828,-0.0053479999999999995,-0.013018,-0.00575,0.08101900000000001,5.0492,0
0.82521,3.9806,0.25169,0.93491,3.7823,0.067161,0.095705,0.067161,0.10819000000000001,6.8583,0
0.68391,0.0,-0.16332,0.7831600000000001,0.38145,0.21838000000000002,0.0015252,0.0030474,0.13239,5.9516,0
0.40971,-2.4169,-0.1471,1.0906,1.4127,-0.040128,-0.05304,-0.040128,0.045525,4.1456,0
14.624,870.87,0.26361,0.9379799999999999,26.276999999999997,0.048121,0.043635,0.048121,11.119000000000002,7.8777,0
2.2207,45.636,0.99003,0.84995,9.3121,0.14868,0.51841,0.14868,0.34303,12.373,0
3.8595,1.5629,0.27502,0.83578,1.1933,0.16422,0.10063,0.13063,1.8832,4.6226,0
1.176,0.0,0.055209,0.8554799999999999,1.3907,0.15208,0.021852,0.015694,0.049815,6.016,0
2.2789,-1.834,-0.23611,1.0862,3.363607067000487,-0.086181,-0.073639,-0.1992,1.6545,3.7453,0
22.622,451.03,0.41118999999999994,0.9237,67.02199999999999,0.073292,0.19342,0.073292,19.749000000000002,25.175,0
19.795,9.93021589399064,0.13704000000000002,0.94009,15.452,-0.019558000000000002,-0.010051000000000001,-0.019558000000000002,18.29,10.481,0
3.5151,125.54,0.2655,0.9422799999999999,9.8503,0.062927,0.11663,0.062927,0.84362,3.9964,0
0.65279,0.0,0.020378,0.056557,0.0047171999999999995,0.9987799999999999,0.0062327,0.0020202,0.072301,8.7725,0
0.23636999999999997,0.63045,0.23574,0.9433299999999999,0.12554,0.056665999999999994,0.099928,0.059473000000000005,0.044617000000000004,15.588,0
0.95806,5.5143,0.23634000000000002,0.8793700000000001,2.1266,0.13947,0.14267,0.13947,0.10435,5.3849,0
0.8558399999999999,1.2854,0.11198,0.9928,8.8825,-0.073279,-0.07130800000000001,-0.073278,0.079648,10.662,0
1.1475,40.592,0.63893,0.87725,5.9391,0.11039000000000002,0.17708,0.11039000000000002,0.13105999999999998,8.0413,0
0.5227,0.32936,0.22058000000000003,0.97941,0.098725,0.020595,0.041849000000000004,0.032257999999999995,0.034349,7.9873,0
0.31496,-1.228,-0.26607,1.1403,1.360750165521447,-0.14029,-0.17014,-0.14003,0.024539,3.9323,0
0.65046,-0.72783,-0.12863,1.0649,2.4547,0.046688,0.091909,0.046688,0.0073953000000000005,4.0041,0
0.10593,1.4002,-0.23840999999999998,0.97103,1.9047,0.12044,0.17359000000000002,0.12044,0.020796000000000002,30.318,0
0.4389,3.8808,0.091403,0.9644,2.4704,0.028883999999999996,0.03974,0.028883999999999996,0.017969,12.673,0
18.05,148.74144334639138,0.28048,0.9267700000000001,9.315,0.11922999999999999,0.0,0.0,13.949000000000002,2.5793,0
6.2607,34.724000000000004,0.75985,0.53169,6.6584,0.48371000000000003,0.44293999999999994,0.48371000000000003,2.9051,4.5879,0
1.7901,273.2452595745579,2.6927,0.8342,48.792,0.16674,0.82985,0.16674,0.64058,50.881,0
1.8549,1.1603,0.45646000000000003,0.8954200000000001,0.58155,0.10457999999999999,0.18519000000000002,0.1039,0.34562,3.7085,0
6.0077,87994.0,0.78093,0.8756200000000001,10.899000000000001,0.12355999999999999,0.33616,0.12355999999999999,2.5781,4.7657,0
0.8782,11806.073831405389,0.57444,0.93296,0.84554,0.06704299999999999,0.56475,0.06272,0.016263,15.640999999999998,1
2.3318,0.24199,0.4197,0.97578,0.10692,0.024215999999999998,0.043132,0.023613,1.3254,10.968,0
0.60785,0.58322,0.28236999999999995,0.98964,4.2825,0.017706,0.028023000000000003,0.017706,0.18433,11.788,0
0.57698,0.25956999999999997,0.11285999999999999,0.98216,0.062348,0.017835,0.038084,0.025494,0.1411,6.2882,0
0.83306,0.52665,0.28093,0.9476600000000001,0.16471,0.052345,0.099329,0.049908,0.032570999999999996,4.4607,0
1.7445,24.055,0.1255,0.89859,3.8219,0.11885,0.14535,0.11885,0.29791,3.0237,0
1.8042,0.053159000000000005,0.1345,0.9468700000000001,1.6708,0.08515,0.10165,0.08515,0.12293,3.5005,0
1.5779,3.6643,0.41193,0.9111299999999999,2.9403,0.1022,0.14879,0.1022,0.049045,5.7563,0
1.3833,-0.64248,0.35455,1.0137,7.4136,-0.01099,-0.030882,-0.01099,0.22164,7.885,0
1.0955,-1.1701,-0.6136,1.1874,6.0379,-0.23468000000000003,-0.5344300000000001,-0.23468000000000003,0.2876,6.1047,0
0.61465,-0.095501,-0.25023,1.0363,0.5308061940387647,-0.036334,-0.0066473,-0.0098971,0.11574000000000001,6.1815,0
1.4809,1.992,0.2416,0.9629,9.931000000000001,0.041762,0.065203,0.041763,0.64827,12.450999999999999,0
0.7146600000000001,0.17199,0.10393,0.9920899999999999,0.11700999999999999,0.0079099,0.037150999999999997,0.017063,0.055781,16.708,0
0.080277,0.0,-0.20144,0.90809,0.59039,0.099061,0.043772000000000005,0.062438,0.0085334,9.443,0
0.26292,27.186999999999998,0.23988,0.55596,0.89228,0.44873,0.10939000000000002,0.083844,0.10024,10.025,1
4.552,0.0,0.26450999999999997,0.67887,6.7307,0.33232,0.009122,0.005587,1.5727,5.1379,0
11.407,2.8864,0.6215,0.77232,4.9345,0.22768000000000002,0.2513,0.22291999999999998,3.8992,2.9483,0
0.66365,0.25068,0.10659,0.97339,0.062921,0.026614,0.048833999999999995,0.024401,0.2157,6.9991,0
3.9719,10.589,0.26966999999999997,0.9134899999999999,6.4151,0.10216,0.16008,0.10216,1.6481,3.9985,0
0.69293,2.2667,0.017911,0.97291,2.7669,0.089901,0.059417,0.089901,0.027333,5.3702,0
6.497000000000001,-128.0,-0.0078354,1.1859,0.3559,-0.18444000000000002,-0.0077747,-0.18444000000000002,6.0967,0.75054,0
2.0603,12.642999999999999,0.21309,0.95965,7.2805,0.034086,0.057169000000000005,0.034086,0.96609,9.568,0
0.61811,6.7511,0.17204,0.5295300000000001,1.0947,0.53655,0.16524,0.12352,0.021818,3.7345,0
2.7880000000000003,1.9335,1.0396,0.8409700000000001,2.2645,0.15903,0.33644,0.1626,0.47251000000000004,6.6237,0
1.4752,1.1443,0.29579,0.90255,0.40679,0.097448,0.18855999999999998,0.10328,0.68172,4.9641,0
0.8904,0.9043700000000001,0.097716,0.99634,4.2301,0.021603,0.077448,0.021603,0.3107,9.699,0
0.60755,-1.3147,-0.23435999999999998,0.92835,1.930658940346653,0.07165099999999999,-0.096819,-0.12205,0.32778,6.5354,0
2.4097,1.383,0.38759,0.8880299999999999,0.97541,0.11197,0.15615,0.12280999999999999,1.2768,7.0107,0
1.0969,0.25453000000000003,0.071197,0.97354,0.05946900000000001,0.026456,0.037168,0.02478,0.14474,4.7344,0
0.27486,-0.5675399999999999,0.19667,1.0505,1.391548729860309,-0.050457999999999996,-0.04193,-0.059618,0.01128,4.2278,0
0.49725,2.2228,0.49223999999999996,0.8192,0.51276,0.1808,0.30688000000000004,0.18209,0.17653,9.0563,0
1.0935,-0.35161,-0.12069,1.0787,1.9603414981076275,-0.078724,-0.083705,-0.037929000000000004,0.045811000000000004,2.6988,0
0.093266,0.22587,0.078692,0.9726299999999999,0.12977,0.027373,0.051811,0.021969,0.046807,136.92,0
1.736,0.6703100000000001,0.25314000000000003,1.0679,0.24570999999999998,-0.067883,0.07886699999999999,0.07158099999999999,0.18557,2.3865,0
2.7286,25.783,0.39242,0.9270299999999999,10.512,0.075212,0.14612999999999998,0.075212,0.37531,4.8815,0
0.24147,1.9731,0.9336,0.74624,0.84135,0.25376,0.16360999999999998,0.14724,0.016964,25.451999999999998,0
0.6537,2.2767,0.13318,0.91195,1.0634,0.011659000000000001,0.008029000000000001,0.011659000000000001,0.11647,4.9353,0
0.7610100000000001,0.37073,0.18334,0.96378,0.18845,0.036223000000000005,0.07324,0.03573,0.077032,9.0404,0
0.48302,0.0,0.054171000000000004,0.8593799999999999,2.2508,0.1417,0.007768000000000001,0.006968000000000001,0.1081,7.7448,0
0.77664,5.8089,0.041770999999999996,0.85435,6.6066,0.15388,0.06806799999999999,0.013682,0.05826,14.375,0
0.44819,0.0,0.062337000000000004,0.8803200000000001,1.5305,0.12769,0.0069521999999999995,0.0059757,0.004483600000000001,6.6539,0
395.08,11.17,0.41398,0.58541,5.5791,0.44848999999999994,0.37328,0.44848999999999994,40.523272119853644,4.9063,0
0.82215,57.949,0.4851,0.8791200000000001,3.6823,0.11355,0.18437,0.11355,0.10284000000000001,5.7899,0
0.7370399999999999,2.6673,-0.34657,0.9501299999999999,2.1542,0.087652,0.16752999999999998,0.087652,0.38753000000000004,7.3386,0
0.7763800000000001,0.0,0.6988667142622125,0.028576999999999998,0.0,1.0,0.003436,0.004311,0.12314000000000001,4.8686,0
0.77488,6.4804,0.14853,0.9334399999999999,2.8567,0.081733,0.16915,0.081733,0.26595,8.4995,0
1.604,5.6759,0.30293000000000003,0.9188,4.0766,0.098324,0.31519,0.098324,0.61442,6.7875,0
0.23640999999999998,0.07656446375155518,-3.4548,1.0065,0.08264400000000001,-0.006901999999999999,-0.00048104,-0.006901999999999999,0.22905999999999999,11.17,0
1.016,4.1972,0.27026999999999995,0.87329,1.7489,0.15907000000000002,0.28349,0.15907000000000002,0.031025999999999998,2.1115,0
0.41773999999999994,0.64674,0.013819,0.9959,2.852,0.023624000000000003,0.056759000000000004,0.023624000000000003,0.051323,7.9717,0
0.59938,-6259.1,-0.0647862592535185,1.0127,2.7404,-0.006273300000000001,-0.013037,-0.006273399999999999,0.019047,4.706,0
0.44906999999999997,-5.3748,0.39746,1.0745,8.6194,-0.070354,-0.44588999999999995,-0.070355,0.0241,18.949,0
1.0436,0.12721,0.33907,0.99149,0.069132,0.0085116,0.026498,0.012612,0.016651,5.3374,0
1.4661,3.6807,0.24645999999999998,0.93566,3.1166,0.054936,0.10622999999999999,0.054936,0.14187,4.7793,0
4.5869,1.2645,0.48186,0.89679,1.6246,0.10321,0.18696,0.1134,2.6958,8.3314,0
0.45651,-0.62634,-0.15582000000000001,1.4176,1.1488,-0.16462000000000002,-0.061051999999999995,-0.16462000000000002,0.076161,2.6338,0
0.19834000000000002,0.19888,0.20621,0.8714299999999999,0.68116,0.12880999999999998,0.064025,0.12880999999999998,0.032437,6.9198,0
0.73059,0.0,-0.48867,0.87855,3.2455,0.14249,0.047916,0.028383999999999996,0.018309,5.7448,0
0.24766,-0.23688,0.019746,1.0043,11.352,-0.0035088000000000003,-0.023724000000000002,-0.0035088000000000003,0.063335,61.353,0
0.26054,-2.6694,-0.28626999999999997,1.3299,1.9332208664217245,-0.3299,-0.11500999999999999,-0.355,0.10772000000000001,2.4248,0
1.5436,1.3948,0.96035,0.8798799999999999,1.1682,0.12012,0.29689,0.12272999999999999,0.3067,7.6958,0
1.3982,-0.08583094697830948,0.008834,0.995,0.011776,0.0049957000000000005,0.006819199999999999,0.0048847000000000005,0.083912,1.9561,1
0.42532,2.0666,0.085035,0.8840899999999999,0.89423,0.11605,0.074917,0.11605,0.14593,6.1699,0
1.5694,6.7222,0.074627,0.92155,3.5424,0.091945,0.087136,0.091945,0.11921,6.4478,0
3.5508,457.64,1.2178,0.7963100000000001,8.0453,0.198,0.40681,0.198,0.82949,3.6863,0
0.028564,-10288.0,-4.1135,0.8836200000000001,0.94191,0.11656,-1.5485,-0.37446,0.011655,63.044,0
0.040978,-5.500729567446356,-0.44355,1.3018,3.8347592985332333,-0.30184,-0.35622,-0.30073,0.009838,16.317,1
1.1699,379.65,0.15041,0.9156299999999999,3.1055,0.07961499999999999,0.043801,0.07961499999999999,0.017821,3.0065,0
2.7835,0.0,0.17643,0.5854199999999999,2.8416,0.42148,0.0024906,0.0033796,0.77566,3.8321,0
2.4645,10.919,0.083108,0.97,5.8339,0.035062,0.096045,0.035062,0.32861,8.0896,0
1.3166,1.4999,0.49816000000000005,0.8279,1.0292,0.1721,0.19844,0.12417,0.027958999999999998,6.4317,0
11.440999999999999,-0.34542,0.14331,0.9981399999999999,15.794,-0.0032111999999999996,-0.0030625,-0.0032111999999999996,7.0709,4.3023,0
3.7381,5.9043,0.30268,0.8772700000000001,1.9092,0.12272999999999999,0.21094000000000002,0.5179600000000001,3.3601,9.7508,0
0.63544,-6.25,-0.099188,1.0431,5.1458,-0.026978,-0.099258,-0.026978,0.045769,8.4973,0
0.69782,1.0019,0.10859,0.9154200000000001,0.39941,0.084578,0.1194,0.091714,0.17812999999999998,8.3799,0
0.5414,-0.7239800000000001,-0.52153,1.103,3.072340295772782,-0.10303,-0.10999,-0.07985700000000001,0.12224000000000002,7.5418,0
